,Kingdom,Phylum,Class,Order,Family,Genus,Species
e3bd8361b90c1bb8793425d4ebafb25c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Unassigned Hyphomicrobium
b3c1a98da438d1d8b498d3c8eb6552d4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodomicrobium,Rhodomicrobium_vannielii
bbf91786097edc8f44a3bb25815abf54,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodomicrobium,Rhodomicrobium_vannielii
6d1e90151a9fb87cbd97339c61aba82c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodomicrobium,Rhodomicrobium_vannielii
870d71aa177d39506fe03f91e7804047,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
c99411617a88b5f4a84ba5b6cd7eea01,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
fe3e82fbb6e8baf5c3306f48961f84ca,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
cb3cc5876d4b54a19741bf207cf7e4ee,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
6274c58eb59f0132266844bdd9f1d258,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
d1ba27b3843fb2b2e6d24b61e2f755e2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
a33256607b2238a4d2980cedd2619640,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
e0cd95ce3c92a47870a5ea91297af6cb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
6cf16d4070e1ff27f0a27af9fdeda082,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
4632c30a989c44dca059c1e9055cf125,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
498abe6729c83799b2bfcf99dea442c5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
c1f2eeffb3ca769037ee435d52d5afb1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Unassigned Kaistia
2cbbf143e4859a42bdd7096b59d3342f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella,Unassigned Methylocella
79f799375e959c54fc3cb586fa1720b1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella,Unassigned Methylocella
3c93aac1890ad3b6d555dd39fecf43a3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
44aebeb708e40488abc049753341a94e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
d1f259390023945a2f97d71fb5afa195,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Rhodoblastus,Rhodoblastus_acidophilus
62d93060a86b3c0bb37b3634e5529004,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Rhodoblastus,Rhodoblastus_acidophilus
869c2c2c72dc4c2f2d0b0961b8412459,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
62f2ca0a35761f1dca706cd4bd60d153,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
a1f35be34e60d2f8a0f191506107e7aa,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Unassigned Beijerinckiaceae,Unassigned Beijerinckiaceae
7177cd7a0eb855f3a0ee296d906ca8e3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
09506636cba33e263a68e5127b27018b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,Unassigned Labrys
a14dba977118e6ed10127d8aa33cbb40,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,Unassigned Labrys
ef7a55ada7a4d55e1e4c96a78b8689b5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,Unassigned Labrys
616712bd46b50a38359855560f1fb748,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,Unassigned Labrys
4788bef2bb42fca1cff94570261d4f0c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales,Unassigned Rhizobiales
c53215f72a5f346870f7e81352cdef29,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckia,Unassigned Beijerinckia
1819787d4d285ccd876a7f56b5b67a59,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
215edfc78b926e93094ec82bdacc3145,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
20ce8f70db4d18b6e24c804fd2c2f21d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
5fb4727e4c4bba302c839b568cfde71c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
edd3b59a7602cc7e401eff7f001f4f40,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
14331f18e634d3684c9185733a8c7be7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
f940a993ebf316222a8e5a628d1309af,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
0a610a9c7974b122ea23e575ac33aa96,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
7601a936f4b1dd4021e70c142e0186af,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
6c0eee0382736ee73c4b32cd49e8d2b3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
938047066e8588bd8582c784b9f33e01,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
ecdb0d8ba3a8b882009abef07b492913,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
33c31fcc2bb91a3ccc989a319d8bdd44,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
be2b660a28b3c71aa50656ebe4d32089,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
77fde9d165177b82ffc4fd07c40aab1e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
71bedb19b32a00fdea3bc9b2e942e404,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
3f8061dd78be1774878c920da8007387,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
56bed4b5479ad55619ab9259c1e06de5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
027462061f512c12f78a5497caa4f824,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
5bedc5a49a79db057750825d1cafce53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
e2b617a58d3064f7cd32aedd651816de,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
e0ff6051df6b86d74f84c804bc1c7e52,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
e24d65113bb4dab153ec7b2c1742f6ca,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
696e3d81a6567cb1f910efaf6bf4548e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
6f813889bf14bfcc564f98a08dd0c870,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
28cd1151a10bdc05487d5b025e8524f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
13d274522717b53b79e530988e1728b7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned Methylocystaceae,Unassigned Methylocystaceae
6bad6ace340cf2a2d9e662722c99a785,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned Rhodospirillaceae,Unassigned Rhodospirillaceae
c5d50705b9f532b06571c8d6ca38e323,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned Rhodospirillaceae,Unassigned Rhodospirillaceae
a144b58baf2f3e80e5ace0a0bea39408,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Novispirillum,Unassigned Novispirillum
08b1c11fdde0da7389538d20fc7716ae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Novispirillum,Unassigned Novispirillum
c3a1499ec022a5d0fc025c5b98bd83be,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Unassigned Azospirillum
4406a68cc5dd6c9479a0d76051629174,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned Rhodospirillaceae,Unassigned Rhodospirillaceae
32f11c6e5a377f0f6ec6243a021995cf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned Rhodospirillaceae,Unassigned Rhodospirillaceae
40bcf8131d6cb7899f957b4d6d88e785,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned Rhodospirillaceae,Unassigned Rhodospirillaceae
885f80729ef91ddead61a4d6c163ae0e,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria
1f8a5d4462362757940b6fc6a21c33fd,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria
0edbe715407fe8b3b56fce412db58009,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria,Unassigned Alphaproteobacteria
89527a831888a5e383db8e4194ebc160,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
c58cdc403dd237abbfd5f8a0eaf776e8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
a971cd43202616b4801f5eb2416a70f8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
432de59e870cc9c51df69a9ff60ef8ae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
95bb361f2cc3e0764c4afccb36a51b4d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
42647fc26034c5515c6ac28a7d97af67,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
43befc957818d8e7f93cdfe324a6748a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
cba1694e93fdeb343b648ad29a90e63c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
bc01410c2a64ec3500d417a77be07173,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
a2973d473f8802a66a364d340bd7e411,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
e63b2acc78b80e5482517b1ab265ab1f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
7d0da117b8c924fa2c5523756e19acb7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
a536ca161f571f729ef0afda8d01ea36,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
fd7de0500082df7c36f11e408f6b2797,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
7852d2c612be95218e851f21b04aa993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
f0b50163659b5f23331f97accbca6e9b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
6ef935acb44d1db3253d7f443c86b18f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
704c4363725f48738b35992208437ed2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
b6a104c4bb38633cf5eeb8315c66bd48,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
cdafd59811721aceb8d0e1fd0be62654,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
449e5ba0de02f9c4f2b0eabfdd5a0088,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
c360b145233bf4545ce37f812d7256fe,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
ad33db090aeaa9e9aec642e749ce427d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
16efd1fdf332694491eb557d064ffbea,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
10be54de05100c48f43eb94a79467c2d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
e6a2d0f1478bbae2dda314732f1adab3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
990653df50c6bc59c526a89f466610d0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
3def3bf0682a8553182b320586a8ed26,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
1e153c6a78900aab937079ce5ef838f9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
925097eecedd5b594c5185d84b80708f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Swaminathania,Unassigned Swaminathania
ca36bd6498b530f611a2917257df2210,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
d6d77a5994c8d6e40af54908db046848,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
254429b0c0da1b709589d2c62a1da969,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
d5958dd019789ec2a532bcc844d346a2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
7d095cd9c4a7fc931303f0d4ee43ddc0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
71c43885663d25fccc275d3f36bdace7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodovarius,Rhodovarius_lipocyclicus
4f64aac62d88c602a0399bee036d9c4d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
2d0d11f29cae22f945211c2fb8bd424c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseococcus,Unassigned Roseococcus
9c1544292061434daf3eb7c147a1f8d7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseococcus,Unassigned Roseococcus
b5db90b9b5481d4170ba642186deed6e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas_aquatica
86a98646685320594f14a51d2c4026b3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas_massiliensis
ce037fd4e471d4ad0bc48331c24a0398,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidisoma,Unassigned Acidisoma
e473bfe4ced2bb356f4a024b979e22a9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
e26b36ca6b7d793baba46dba0b9420d5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
7b687b53bfd6c70826c0785c2e57c143,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
09d58eaa82a5b682c603fdd448eab904,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unassigned Acetobacteraceae,Unassigned Acetobacteraceae
e525b2c5fcae903aeadc35803ba59a6b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Reyranella,Reyranella_massiliensis
9720c06846bdf6988a204dc2829f6481,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned Rhodospirillaceae,Unassigned Rhodospirillaceae
08a5b0fcd657bbc5aeb0dec8ba3905e8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Reyranella,Reyranella_massiliensis
ca56f21ae11b9e0c0d3f7f3201e3e683,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio_bacteriovorus
8aa1e5ee4af09503e618a9d020b22350,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned Bdellovibrio
465963ff1690ee8cf9ee9104e96f73d6,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned Bdellovibrio
79fcca1ad4e12b49618075945199f888,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned Bdellovibrio
edc5219a5be386215b7682b4c05f6671,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned Bdellovibrio
e854b77adc4f365f6a9efaab8d493282,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned Bdellovibrio
da60691a3e79872fb2754ccfdb31d19a,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned Bdellovibrio
4c38adc0b22633c7a6ce4349e7a9d446,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Unassigned Bdellovibrio
a292f9d76b18aff3d0f7c1513e8d24c1,Bacteria,Proteobacteria,Deltaproteobacteria,FAC87,Unassigned FAC87,Unassigned FAC87,Unassigned FAC87
b0be8b36f4045299f6a846351276315c,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Unassigned Cystobacterineae,Unassigned Cystobacterineae
f39fd5e259cbdebd23a4793c72a4ec3d,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Unassigned Cystobacterineae,Unassigned Cystobacterineae
ec04daa7ce4cd0c9f3ec0dae1d6bd1ab,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Unassigned Cystobacterineae,Unassigned Cystobacterineae
c6c4276ec1180188e5e68b378d63a120,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Unassigned Cystobacterineae,Unassigned Cystobacterineae
c7b4cb7f9ecad4b50145588f112dfb6d,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
dd4c5ac4a679db14a4780bdcb6d009bf,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
f29862d1d8f6c3e10f2f256057d4a545,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
5ddfc6840a39cbe36543c98e7b2ec179,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
aeec542c55cc84c0f44c7474bbaeca63,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
faa3a0994f5523914378c93b39ef6595,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
0fc05c1beb81794832f8c46d0f803bfb,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
3040e80aaad8ad1a835905890d97ffbb,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
1fc8078b403e0d26f6d705e1ed68be34,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
5001beaa4f59e2f2883277cc0aa4149e,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
d2b3ca3444e1bf36e97e49bd45aee5c6,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
05b1f660e73c066a9d48a8f1e728079c,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
dfbcda2cba8b2cb4009b90b626a305ad,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Unassigned Polyangiaceae,Unassigned Polyangiaceae
7fa7164f51d05d8ff9e780a3ddcf14b3,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Unassigned Polyangiaceae,Unassigned Polyangiaceae
fe93eaf9c170cb851641c0fabf2baf70,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Unassigned Polyangiaceae,Unassigned Polyangiaceae
4c28f04149785f51fed32e961cd0f86f,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
6c63db4bca026b806402e065b18d0923,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales,Unassigned Myxococcales
c6e028e74fad9e8a77e22cea1e6b9b8c,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,Unassigned Myxococcus
62551e3c3feb51a0bfab2ad0d301be4b,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter,Unassigned Cystobacter
ae4ef5a3f10fe9e3a8b085defe006eb0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter,Unassigned Cystobacter
